id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
52,0.739,5.6455,5.6547,70696,57265,Pipistrellus pygmaeus,0.701
53,0.531,5.8845,5.899,70964,57265,Pipistrellus pygmaeus,0.508
54,0.596,5.9845,5.995,60492,55546,Pipistrellus pygmaeus,0.582
55,0.625,6.0735,6.0847,71644,57265,Pipistrellus pygmaeus,0.614
56,0.493,6.1695,6.1795,58743,54687,Pipistrellus pygmaeus,0.484
57,0.671,6.2585,6.2684,66717,57265,Pipistrellus pygmaeus,0.635
58,0.649,6.3615,6.372,66841,55546,Pipistrellus pygmaeus,0.624
59,0.634,6.4595,6.4696,58073,53828,Pipistrellus pygmaeus,0.627
60,0.795,6.5365,6.5435,64698,55546,Pipistrellus pygmaeus,0.79
61,0.715,6.6185,6.6275,67766,57265,Pipistrellus pygmaeus,0.668
62,0.488,6.7295,6.7426,56832,53828,Pipistrellus pygmaeus,0.476
63,0.712,6.8165,6.8253,64519,55546,Pipistrellus pygmaeus,0.697
64,0.653,6.9085,6.9189,68078,56406,Pipistrellus pygmaeus,0.63
65,0.59,7.1745,7.1847,61091,55546,Pipistrellus pygmaeus,0.584
66,0.624,7.2535,7.2622,64050,56406,Pipistrellus pygmaeus,0.608
67,0.446,7.3515,7.3632,57192,53828,Pipistrellus pygmaeus,0.437
68,0.555,7.4425,7.4509,60289,55546,Pipistrellus pygmaeus,0.547
69,0.593,7.7005,7.7123,58011,54687,Pipistrellus pygmaeus,0.581
70,0.481,7.7935,7.8045,56925,53828,Pipistrellus pygmaeus,0.471
71,0.59,8.0575,8.0696,57595,54687,Pipistrellus pygmaeus,0.551
72,0.422,8.1485,8.1591,56926,53828,Pipistrellus pygmaeus,0.414
73,0.526,8.3155,8.3263,61855,56406,Pipistrellus pygmaeus,0.503
74,0.462,8.4995,8.5097,60484,56406,Pipistrellus pygmaeus,0.421
75,0.553,8.5995,8.61,56301,53828,Pipistrellus pygmaeus,0.53
76,0.403,8.7725,8.7847,61504,56406,Pipistrellus pygmaeus,0.372
77,0.515,8.9485,8.9599,57946,54687,Pipistrellus pygmaeus,0.498
78,0.419,9.0345,9.0485,59498,55546,Pipistrellus pygmaeus,0.396
79,0.516,9.5625,9.5713,60894,57265,Pipistrellus pygmaeus,0.475
