id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
44,0.682,6.5115,6.5192,45168,38359,Pipistrellus nathusii,0.673
45,0.738,6.5995,6.6097,44241,37500,Pipistrellus nathusii,0.724
46,0.823,6.6925,6.7028,54980,37500,Pipistrellus nathusii,0.77
47,0.795,6.7905,6.8,53214,38359,Pipistrellus nathusii,0.775
48,0.824,6.8825,6.892,56737,38359,Pipistrellus nathusii,0.797
49,0.818,6.9755,6.9849,58011,38359,Pipistrellus nathusii,0.794
50,0.819,7.0555,7.0661,56259,38359,Pipistrellus nathusii,0.733
51,0.827,7.1385,7.1466,53830,38359,Pipistrellus nathusii,0.815
52,0.822,7.2325,7.2407,54776,38359,Pipistrellus nathusii,0.812
53,0.829,7.3055,7.3127,57449,39218,Pipistrellus nathusii,0.819
54,0.823,7.3725,7.3805,59320,40078,Pipistrellus nathusii,0.8
55,0.819,7.4395,7.4463,58795,40078,Pipistrellus nathusii,0.797
56,0.802,7.5035,7.5097,52907,40078,Pipistrellus nathusii,0.792
57,0.781,7.5595,7.5656,57299,41796,Pipistrellus nathusii,0.751
58,0.531,7.6045,7.6097,54765,41796,Pipistrellus nathusii,0.474
59,0.565,7.8735,7.8836,43163,37500,Pipistrellus nathusii,0.559
60,0.696,8.0975,8.1079,44909,39218,Pipistrellus nathusii,0.683
61,0.754,8.2115,8.2218,41994,35781,Pipistrellus nathusii,0.737
62,0.719,8.3215,8.3317,44765,38359,Pipistrellus nathusii,0.707
63,0.807,8.5495,8.5579,45078,36640,Pipistrellus nathusii,0.8
64,0.825,8.6605,8.6678,45247,37500,Pipistrellus nathusii,0.818
65,0.895,8.7645,8.7741,44014,37500,Pipistrellus nathusii,0.893
66,0.872,8.9625,8.9729,42869,37500,Pipistrellus nathusii,0.867
67,0.896,9.1685,9.1796,42722,37500,Pipistrellus nathusii,0.889
68,0.852,9.2805,9.29,44599,38359,Pipistrellus nathusii,0.844
69,0.856,9.3965,9.4072,42954,37500,Pipistrellus nathusii,0.853
70,0.854,9.5985,9.6084,42705,37500,Pipistrellus nathusii,0.851
71,0.853,9.8075,9.8174,44152,37500,Pipistrellus nathusii,0.85
72,0.753,10.0225,10.0338,41125,36640,Pipistrellus nathusii,0.742
73,0.606,10.2255,10.2382,40083,36640,Pipistrellus nathusii,0.562
74,0.672,10.4015,10.4125,41491,36640,Pipistrellus nathusii,0.646
75,0.8,10.5195,10.5309,42461,37500,Pipistrellus nathusii,0.796
76,0.832,10.7335,10.744,42735,37500,Pipistrellus nathusii,0.825
77,0.671,10.8565,10.8693,41356,36640,Pipistrellus nathusii,0.651
78,0.657,10.9705,10.9825,43100,37500,Pipistrellus nathusii,0.641
79,0.653,11.1855,11.1977,42542,37500,Pipistrellus nathusii,0.638
80,0.577,11.3955,11.4071,41463,37500,Pipistrellus nathusii,0.568
81,0.665,11.6045,11.6169,41435,36640,Pipistrellus nathusii,0.646
82,0.754,11.9145,11.9263,41949,37500,Pipistrellus nathusii,0.749
83,0.729,12.1245,12.1363,42248,37500,Pipistrellus nathusii,0.72
84,0.538,12.3405,12.352,39699,36640,Pipistrellus nathusii,0.514
85,0.526,12.4635,12.477,40566,36640,Pipistrellus nathusii,0.468
86,0.768,12.6725,12.6847,42111,37500,Pipistrellus nathusii,0.745
87,0.56,12.8815,12.8937,40365,35781,Pipistrellus nathusii,0.527
88,0.544,13.0595,13.0732,40677,36640,Pipistrellus nathusii,0.516
89,0.449,13.2845,13.2963,41192,36640,Pipistrellus nathusii,0.402
90,0.708,13.4045,13.4162,41336,36640,Pipistrellus nathusii,0.683
91,0.702,13.6205,13.6323,42254,37500,Pipistrellus nathusii,0.672
92,0.453,13.9535,13.9669,40439,37500,Pipistrellus nathusii,0.408
