id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
56,0.689,8.0505,8.0551,48960,27187,Eptesicus serotinus,0.539
57,0.735,8.2055,8.2113,48098,27187,Eptesicus serotinus,0.623
58,0.782,8.3565,8.3626,43118,26328,Eptesicus serotinus,0.68
59,0.717,8.4975,8.5031,44435,28046,Eptesicus serotinus,0.622
60,0.774,8.6415,8.6472,47381,26328,Eptesicus serotinus,0.623
61,0.525,8.7915,8.799,39066,28046,Eptesicus serotinus,0.411
62,0.737,8.9415,8.9469,48625,26328,Eptesicus serotinus,0.514
63,0.719,9.0825,9.0881,41372,28046,Eptesicus serotinus,0.57
64,0.72,9.2175,9.2245,44205,26328,Eptesicus serotinus,0.578
65,0.706,9.3615,9.3686,40861,27187,Eptesicus serotinus,0.566
66,0.673,9.5045,9.5117,37991,26328,Eptesicus serotinus,0.483
67,0.719,9.6345,9.6404,39691,26328,Eptesicus serotinus,0.575
68,0.477,9.7115,9.7203,37826,29765,Eptesicus serotinus,0.317
69,0.527,9.7915,9.7989,36571,27187,Eptesicus serotinus,0.408
70,0.725,9.9285,9.9347,39050,27187,Eptesicus serotinus,0.524
71,0.497,10.0605,10.0663,37180,28046,Eptesicus serotinus,0.336
72,0.501,10.1915,10.1986,35260,27187,Eptesicus serotinus,0.333
73,0.519,10.3765,10.3829,37702,28046,Eptesicus serotinus,0.349
74,0.632,12.5915,12.5985,39094,28046,Eptesicus serotinus,0.472
