id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
135,0.596,8.1255,8.1369,56300,43515,Pipistrellus pipistrellus,0.495
136,0.743,8.1975,8.2038,72113,45234,Pipistrellus pipistrellus,0.716
137,0.519,8.2295,8.2392,49674,43515,Pipistrellus pipistrellus,0.507
138,0.651,8.3255,8.3325,56733,44375,Pipistrellus pipistrellus,0.64
139,0.743,8.3535,8.3593,73814,46093,Pipistrellus pipistrellus,0.735
140,0.717,8.4165,8.4249,58868,45234,Pipistrellus pipistrellus,0.636
141,0.756,8.4445,8.4512,78050,46953,Pipistrellus pipistrellus,0.735
142,0.703,8.5125,8.5201,54386,44375,Pipistrellus pipistrellus,0.641
143,0.669,8.5255,8.5316,74804,47812,Pipistrellus pipistrellus,0.661
144,0.69,8.6055,8.614,57784,45234,Pipistrellus pipistrellus,0.617
145,0.674,8.6205,8.6265,78600,46953,Pipistrellus pipistrellus,0.67
146,0.422,8.7015,8.7108,54795,44375,Pipistrellus pipistrellus,0.406
147,0.745,8.7745,8.7801,77427,47812,Pipistrellus pipistrellus,0.741
148,0.625,8.9805,8.9883,53048,46093,Pipistrellus pipistrellus,0.618
149,0.561,9.0105,9.0148,61842,48671,Pipistrellus pipistrellus,0.559
150,0.691,9.1145,9.1232,56619,45234,Pipistrellus pipistrellus,0.665
151,0.53,9.2175,9.2284,58007,44375,Pipistrellus pipistrellus,0.503
152,0.687,9.3045,9.3127,61481,45234,Pipistrellus pipistrellus,0.654
153,0.579,9.3905,9.3987,59462,45234,Pipistrellus pipistrellus,0.546
154,0.556,9.4815,9.4914,55742,45234,Pipistrellus pipistrellus,0.536
155,0.596,9.5755,9.5847,59742,45234,Pipistrellus pipistrellus,0.546
156,0.627,9.6375,9.6429,60728,48671,Pipistrellus pipistrellus,0.62
157,0.722,9.6685,9.6771,64394,45234,Pipistrellus pipistrellus,0.681
158,0.716,9.7125,9.7179,69041,46953,Pipistrellus pipistrellus,0.699
159,0.669,9.7625,9.7712,61928,45234,Pipistrellus pipistrellus,0.617
160,0.734,9.8095,9.8169,65618,42656,Pipistrellus pipistrellus,0.681
161,0.541,9.8625,9.869,57501,46093,Pipistrellus pipistrellus,0.537
162,0.515,9.8755,9.8916,33411,24609,Eptesicus serotinus,0.266
163,0.678,9.9065,9.9155,45964,28046,Eptesicus serotinus,0.447
164,0.625,9.9465,9.9546,63469,47812,Pipistrellus pipistrellus,0.606
165,0.538,9.9675,9.9781,43204,29765,Eptesicus serotinus,0.439
166,0.466,9.9925,10.0031,53225,35781,Nyctalus leisleri,0.233
167,0.626,10.0335,10.0416,64063,46953,Pipistrellus pipistrellus,0.606
168,0.659,10.1105,10.1189,63268,46953,Pipistrellus pipistrellus,0.624
169,0.486,10.1815,10.1881,62900,47812,Pipistrellus pipistrellus,0.478
170,0.527,10.2335,10.2404,66006,46953,Pipistrellus pipistrellus,0.494
171,0.537,10.4035,10.4162,38161,25468,Eptesicus serotinus,0.357
172,0.725,10.4485,10.4552,63591,44375,Pipistrellus pipistrellus,0.708
173,0.697,10.5355,10.5417,67224,45234,Pipistrellus pipistrellus,0.688
174,0.778,10.6155,10.622,69036,45234,Pipistrellus pipistrellus,0.711
175,0.752,10.6705,10.6777,64019,46953,Pipistrellus pipistrellus,0.681
176,0.675,10.7055,10.7116,69253,46093,Pipistrellus pipistrellus,0.661
177,0.684,10.7635,10.7693,59997,46953,Pipistrellus pipistrellus,0.666
178,0.745,10.7905,10.7967,70025,45234,Pipistrellus pipistrellus,0.734
179,0.641,10.8535,10.8605,68304,44375,Pipistrellus pipistrellus,0.622
180,0.683,10.9025,10.9083,69654,46093,Pipistrellus pipistrellus,0.655
181,0.679,10.9555,10.9613,71322,46093,Pipistrellus pipistrellus,0.668
182,0.712,11.0065,11.0116,67535,46093,Pipistrellus pipistrellus,0.7
183,0.704,11.0705,11.0763,67280,46093,Pipistrellus pipistrellus,0.685
184,0.699,11.1315,11.1379,70406,45234,Pipistrellus pipistrellus,0.673
185,0.665,11.1895,11.1964,68238,46953,Pipistrellus pipistrellus,0.595
