id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
95,0.898,13.0625,13.0692,57625,38359,Pipistrellus nathusii,0.893
96,0.9,13.1805,13.189,60779,39218,Pipistrellus nathusii,0.893
97,0.879,13.3625,13.3698,66609,38359,Pipistrellus nathusii,0.868
98,0.898,13.5505,13.5573,61283,39218,Pipistrellus nathusii,0.895
99,0.88,13.7155,13.7228,68194,39218,Pipistrellus nathusii,0.873
100,0.903,13.9255,13.9329,54725,38359,Pipistrellus nathusii,0.901
101,0.902,14.1155,14.1239,59717,38359,Pipistrellus nathusii,0.88
102,0.918,14.3045,14.3124,53183,38359,Pipistrellus nathusii,0.915
103,0.899,14.4235,14.4312,60286,38359,Pipistrellus nathusii,0.893
104,0.905,14.6175,14.6246,57510,38359,Pipistrellus nathusii,0.902
105,0.899,14.7255,14.7323,61442,39218,Pipistrellus nathusii,0.891
106,0.904,14.9215,14.929,55779,38359,Pipistrellus nathusii,0.902
