id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
46,0.823,7.4965,7.5045,51371,37500,Pipistrellus nathusii,0.816
47,0.83,7.6165,7.6262,42976,36640,Pipistrellus nathusii,0.816
48,0.771,7.7755,7.784,44490,37500,Pipistrellus nathusii,0.765
49,0.796,7.9625,7.9711,43661,36640,Pipistrellus nathusii,0.791
50,0.837,8.1305,8.1391,44536,38359,Pipistrellus nathusii,0.834
51,0.818,8.3215,8.3311,42671,37500,Pipistrellus nathusii,0.814
52,0.714,8.5025,8.5141,42402,37500,Pipistrellus nathusii,0.711
53,0.746,8.6825,8.6931,43733,37500,Pipistrellus nathusii,0.742
54,0.787,8.8535,8.8625,48551,37500,Pipistrellus nathusii,0.774
55,0.804,9.0455,9.0561,42827,37500,Pipistrellus nathusii,0.801
56,0.752,9.1485,9.156,51240,40078,Pipistrellus nathusii,0.725
57,0.863,9.2935,9.3016,47882,38359,Pipistrellus nathusii,0.857
58,0.818,9.4775,9.4892,42839,37500,Pipistrellus nathusii,0.814
59,0.858,9.6645,9.6736,46462,37500,Pipistrellus nathusii,0.852
60,0.762,9.8705,9.8812,42637,36640,Pipistrellus nathusii,0.74
61,0.839,10.0615,10.0702,46249,37500,Pipistrellus nathusii,0.836
62,0.798,10.1865,10.1986,43315,37500,Pipistrellus nathusii,0.794
63,0.798,10.3765,10.3858,44620,37500,Pipistrellus nathusii,0.795
64,0.692,10.5675,10.5784,43022,36640,Pipistrellus nathusii,0.682
65,0.847,10.7535,10.7658,43746,37500,Pipistrellus nathusii,0.844
66,0.885,10.9435,10.9523,45115,37500,Pipistrellus nathusii,0.883
67,0.808,11.0765,11.0863,43014,37500,Pipistrellus nathusii,0.804
68,0.844,11.2505,11.2583,47201,37500,Pipistrellus nathusii,0.842
69,0.772,11.4435,11.454,43857,36640,Pipistrellus nathusii,0.759
70,0.839,11.6275,11.6363,49476,37500,Pipistrellus nathusii,0.825
71,0.813,11.8265,11.8352,44732,36640,Pipistrellus nathusii,0.81
72,0.593,12.0015,12.0093,45684,36640,Pipistrellus nathusii,0.574
73,0.823,12.1315,12.1403,45101,36640,Pipistrellus nathusii,0.815
74,0.832,12.2835,12.2926,51357,37500,Pipistrellus nathusii,0.818
75,0.874,12.4385,12.4475,56805,37500,Pipistrellus nathusii,0.838
76,0.82,12.5835,12.593,46752,37500,Pipistrellus nathusii,0.802
77,0.84,12.7525,12.7606,46530,37500,Pipistrellus nathusii,0.836
78,0.847,12.9335,12.9414,49647,37500,Pipistrellus nathusii,0.84
79,0.783,13.0415,13.0492,56732,38359,Pipistrellus nathusii,0.744
80,0.754,13.1815,13.1905,48020,37500,Pipistrellus nathusii,0.743
81,0.851,13.3495,13.3563,53737,38359,Pipistrellus nathusii,0.846
82,0.612,13.4785,13.4874,44411,37500,Pipistrellus nathusii,0.585
83,0.8,13.6595,13.6673,49200,38359,Pipistrellus nathusii,0.788
84,0.82,13.7935,13.8011,49163,38359,Pipistrellus nathusii,0.812
85,0.837,14.1165,14.125,48985,37500,Pipistrellus nathusii,0.822
86,0.753,14.2905,14.2994,44329,37500,Pipistrellus nathusii,0.744
87,0.781,14.4235,14.4326,49970,38359,Pipistrellus nathusii,0.742
88,0.659,14.6235,14.6332,43342,36640,Pipistrellus nathusii,0.635
89,0.75,14.8125,14.8214,44337,37500,Pipistrellus nathusii,0.722
